City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
294,praia da vitoria,38.7333,-27.0667,22.14,73,20,4.79,PT,1717780994
295,aban,56.67,96.06,10.43,72,93,4.09,RU,1717781203
296,nyurba,63.2842,118.3319,10.79,71,83,1.02,RU,1717781203
297,plastun,44.7561,136.2939,12.39,95,100,0.82,RU,1717781203
298,haifa,32.8156,34.9892,26.78,82,1,0.45,IL,1717781204
299,kilindoni,-7.9139,39.6668,26.73,70,5,5.55,TZ,1717781204
300,tura,25.5198,90.2201,25.68,77,0,3.33,IN,1717781204
301,tsiombe,-25.3,45.4833,21.51,75,0,1.06,MG,1717781099
302,tynda,55.1667,124.7167,7.67,58,0,0.99,RU,1717781204
303,medicine hat,50.0501,-110.6683,17.24,39,75,3.09,CA,1717781079
304,kirensk,57.7853,108.1119,8.31,64,22,1.79,RU,1717781022
305,mithi,24.7318,69.7981,30.87,67,4,9.39,PK,1717781205
306,huanan,46.2167,130.5167,16.35,91,100,2.72,CN,1717781205
307,mawu,29.5923,107.3139,18.6,92,100,0.79,CN,1717781205
308,hamois,50.3348,5.1512,18.31,78,25,3.53,BE,1717781205
309,labasa,-16.4167,179.3833,21.4,88,32,2.91,FJ,1717781205
310,saipan,15.1355,145.701,28.39,78,40,4.63,MP,1717781205
311,xilin hot,43.9667,116.0333,14.73,28,36,1.7,CN,1717781151
312,kuanda,56.3161,116.0806,4.36,98,100,1.83,RU,1717781206
313,jamestown,42.097,-79.2353,17.77,87,100,8.05,US,1717781131
314,tutoia,-2.7619,-42.2744,30.49,63,93,4.7,BR,1717781206
315,sitangkai,4.6628,119.3928,28.25,76,96,2.19,PH,1717781206
316,balaklava,44.5,33.6,24.65,41,0,2.86,UA,1717780959
317,san matias,-16.3667,-58.4,35.15,22,0,2.62,BO,1717781207
318,tocopilla,-22.092,-70.1979,19.75,70,5,1.87,CL,1717781207
319,argostolion,38.1811,20.489,29.04,54,0,5.66,GR,1717781207
320,smithers,54.7804,-127.1743,12.18,54,20,1.54,CA,1717781207
321,tianpeng,30.9866,103.9393,22.26,68,100,2.34,CN,1717781207
322,enewetak,11.3474,162.3373,28.31,80,46,7.24,MH,1717781207
323,hithadhoo,-0.6,73.0833,28.69,72,57,3.67,MV,1717781208
324,saint-pierre,-21.3393,55.4781,21.82,73,0,4.63,RE,1717781182
325,bella vista,36.4295,-94.2316,31.3,43,75,4.63,US,1717781208
326,porbandar,21.6422,69.6093,29.95,77,17,6.16,IN,1717781208
327,bure,10.7,37.0667,19.72,65,94,2.29,ET,1717781208
328,broome,42.2506,-75.833,23.17,65,100,6.17,US,1717781040
329,flin flon,54.7682,-101.865,9.91,66,75,4.12,CA,1717781209
330,odessa,46.4775,30.7326,23.33,60,3,4.27,UA,1717781209
331,tsirang,27.0219,90.1229,20.05,96,39,1.86,BT,1717781210
332,neiafu,-18.65,-173.9833,24.38,73,20,4.63,TO,1717781210
333,omuo-ekiti,7.7583,5.7223,26.5,75,93,2.39,NG,1717781210
334,borzya,50.3833,116.5167,10.47,71,100,5.23,RU,1717781211
335,margate,51.3813,1.3862,18.72,60,69,7.17,GB,1717781211
336,khandyga,62.6667,135.6,7.39,91,15,1.85,RU,1717781211
337,mwinilunga,-11.7358,24.4293,20.45,33,72,2.35,ZM,1717781211
338,tanumah,27.1,44.1333,37.75,6,0,4.92,SA,1717781110
339,novofedorovka,46.1713,32.3178,22.57,62,0,3.92,UA,1717781211
340,zaigrayevo,51.8336,108.2703,8.92,67,6,1.83,RU,1717781212
341,shush,32.1942,48.2436,39.43,9,0,3.61,IR,1717781212
342,tosontsengel,48.7567,98.2839,10.7,46,7,2.03,MN,1717781212
343,sarangani,5.4033,125.4636,28.21,76,100,0.69,PH,1717780991
344,christchurch,-43.5333,172.6333,6.08,85,94,0.0,NZ,1717781212
345,mlangali,-9.7833,34.5167,13.48,86,6,2.13,TZ,1717781212
346,lamu,-2.2717,40.902,26.33,81,36,6.76,KE,1717781212
347,manokwari,-0.8667,134.0833,26.15,83,100,1.0,ID,1717781045
348,mili,6.0815,171.735,28.44,77,100,5.43,MH,1717781193
349,sint michiel liber,12.15,-68.9833,31.9,70,40,8.23,CW,1717781150
350,caister-on-sea,52.6481,1.7265,18.37,83,92,5.75,GB,1717781213
351,lichuan,30.3,108.85,16.33,97,100,1.03,CN,1717781213
352,chonchi,-42.6128,-73.8092,12.29,97,100,2.06,CL,1717781213
353,bytow,54.1706,17.4919,14.0,73,79,1.71,PL,1717781213
354,mar del plata,-38.0023,-57.5575,21.01,67,0,1.54,AR,1717781119
355,swift current,50.2834,-107.8014,17.45,31,0,8.23,CA,1717781214
356,chui,-33.6971,-53.4616,19.17,88,100,1.07,UY,1717781214
357,hammerfest,70.6634,23.6821,11.25,82,75,2.06,NO,1717781058
358,jhalu,29.35,78.25,34.01,20,2,3.97,IN,1717781214
359,chernyshevskiy,63.0128,112.4714,6.98,90,100,3.53,RU,1717781185
360,kushiro,42.975,144.3747,12.53,100,100,0.51,JP,1717781214
361,howard springs,-12.497,131.047,16.95,55,5,3.19,AU,1717781058
362,mudon,16.2578,97.7164,25.48,93,100,5.0,MM,1717781215
363,aripuana,-9.1667,-60.6333,35.96,30,44,1.87,BR,1717781215
364,kaga bandoro,6.9896,19.1874,30.51,51,70,3.67,CF,1717781215
365,mozhga,56.4447,52.2276,16.33,93,87,3.69,RU,1717781215
366,poltavka,54.3663,71.7632,17.67,85,29,4.04,RU,1717781215
367,barreirinha,-2.7933,-57.07,32.59,54,43,2.42,BR,1717781216
368,buurhakaba,2.8026,44.0781,25.99,70,100,7.44,SO,1717781216
369,yangjiang,21.85,111.9667,24.43,95,100,1.77,CN,1717781216
370,keflavik,64.0049,-22.5624,9.24,66,20,7.72,IS,1717781216
371,floro,61.5996,5.0328,12.04,81,75,9.77,NO,1717781216
372,lazaro cardenas,17.9583,-102.2,29.18,57,10,4.05,MX,1717781053
373,ar ruways,24.1103,52.7306,33.2,38,0,2.17,AE,1717781216
374,tres isletas,-26.3407,-60.4321,31.8,27,13,4.91,AR,1717781217
375,priozersk,61.0393,30.1291,18.89,54,68,3.53,RU,1717781217
376,vadso,70.0744,29.7487,8.49,71,0,10.8,NO,1717781217
377,atafu village,-8.5421,-172.5159,28.7,75,59,3.57,TK,1717781217
378,tromso,69.6496,18.957,9.01,87,75,1.54,NO,1717781217
379,santana,-0.0583,-51.1817,31.1,74,40,4.63,BR,1717781030
380,maues,-3.3836,-57.7186,31.71,65,96,0.62,BR,1717781217
381,zhongshu,24.5167,103.7667,18.88,97,100,1.54,CN,1717781218
382,cole harbour,44.6724,-63.4751,20.66,88,75,5.14,CA,1717781218
383,siluko,6.5386,5.1609,27.06,82,92,2.18,NG,1717780929
384,sabana de la mar,19.0593,-69.3884,30.99,79,75,2.06,DO,1717781218
385,timbuktu,16.7735,-3.0074,39.95,20,25,8.64,ML,1717781218
386,katsuren-haebaru,26.3369,127.8719,25.22,92,100,4.63,JP,1717781218
387,salinopolis,-0.6136,-47.3561,29.91,66,58,6.91,BR,1717781022
388,essaouira,31.5125,-9.77,22.72,64,40,6.17,MA,1717781219
389,ao luek,8.378,98.7212,27.07,88,75,1.25,TH,1717781219
390,champerico,14.3,-91.9167,31.3,68,100,2.76,GT,1717781219
391,dondo,-19.6094,34.7431,24.73,69,0,1.44,MZ,1717781219
392,severo-yeniseyskiy,60.3725,93.0408,7.54,73,42,1.79,RU,1717781219
393,mayya,61.7333,130.2811,16.62,69,66,0.77,RU,1717781220
394,akhaltsikhe,41.639,42.9826,16.26,94,37,1.58,GE,1717781220
395,holualoa,19.6228,-155.9522,23.91,86,75,3.09,US,1717781220
396,mombetsu,44.3525,143.3525,11.88,94,58,2.28,JP,1717781220
397,saurimo,-9.6608,20.3916,24.44,36,65,1.38,AO,1717781221
398,harper,4.375,-7.7169,26.83,84,89,5.39,LR,1717781221
399,serafimovich,49.5786,42.736,20.35,79,91,7.17,RU,1717781221
400,jilib,0.4883,42.7854,25.2,82,41,4.27,SO,1717781221
401,nazyvayevsk,55.5698,71.3529,16.17,95,36,2.87,RU,1717781221
402,richards bay,-28.783,32.0377,18.97,64,93,10.04,ZA,1717781221
403,jiaxing,30.7522,120.75,19.76,97,100,1.89,CN,1717781221
404,talakan,50.3167,130.3667,13.16,78,75,1.23,RU,1717781222
405,nadi,-17.8,177.4167,19.0,82,20,0.0,FJ,1717781036
406,cooper's town,26.8667,-77.5167,28.31,72,4,1.83,BS,1717781222
407,warman,52.3168,-106.5679,17.95,34,40,9.77,CA,1717781222
408,north myrtle beach,33.816,-78.68,33.38,74,100,4.63,US,1717780979
409,hami,42.8,93.45,25.55,10,1,2.44,CN,1717781222
410,kapa'a,22.0752,-159.319,26.77,86,40,2.57,US,1717781018
411,hermosillo,29.0667,-110.9667,38.49,14,0,1.54,MX,1717780968
412,tidjikja,18.5564,-11.4271,41.95,9,19,5.27,MR,1717781223
413,kaspiyskiy,45.3929,47.3707,29.27,32,89,4.85,RU,1717781122
414,codrington,-38.2667,141.9667,7.04,93,30,1.86,AU,1717781015
415,qoryooley,1.7878,44.53,25.13,86,88,6.48,SO,1717781223
416,kerikeri,-35.2268,173.9474,17.17,94,99,0.89,NZ,1717781223
417,kimbe,-5.5502,150.1429,24.32,93,94,1.59,PG,1717781224
418,kot malik barkhurdar,30.1944,66.993,24.3,11,28,1.81,PK,1717781224
419,villa bruzual,9.3328,-69.1208,28.4,79,23,1.92,VE,1717781224
420,chimore,-16.9833,-65.1333,31.13,42,15,2.11,BO,1717781224
421,dudinka,69.4058,86.1778,-1.29,96,97,8.05,RU,1717781224
422,darwin,-12.4611,130.8418,16.99,51,5,3.09,AU,1717781224
423,mhamid,29.82,-5.72,36.74,7,82,11.12,MA,1717781225
424,thinadhoo,0.5333,72.9333,28.69,73,82,3.62,MV,1717781225
425,cafayate,-26.073,-65.9761,23.49,27,63,3.15,AR,1717781225
426,fale old settlement,-9.3852,-171.2468,28.62,77,58,4.99,TK,1717781060
427,pankrushikha,53.8319,80.3406,15.99,97,84,2.58,RU,1717781225
428,igarka,67.4667,86.5833,0.57,85,63,0.89,RU,1717781225
429,bafia,4.75,11.2333,24.43,93,61,2.38,CM,1717781226
430,el granada,37.5027,-122.4694,24.7,80,75,7.2,US,1717781226
431,oppdal,62.5943,9.6912,7.67,72,96,2.91,NO,1717780931
432,turkestan,43.3333,68.25,22.4,58,78,4.84,KZ,1717781227
433,cativa,9.3606,-79.8436,32.33,62,100,1.34,PA,1717781152
434,nemuro,43.3236,145.575,9.34,98,45,3.45,JP,1717781227
435,llallagua,-18.4167,-66.6333,14.21,10,1,6.6,BO,1717781228
436,beau vallon,-20.4189,57.6953,23.45,73,40,4.63,MU,1717781159
437,onguday,50.75,86.15,13.01,81,74,2.08,RU,1717781228
438,birjand,32.8663,59.2211,24.26,8,0,5.14,IR,1717781228
439,ankang,32.68,109.0172,20.66,78,22,0.56,CN,1717781228
440,ternate,0.8,127.4,26.59,81,98,1.39,ID,1717781228
441,greenland,43.0362,-70.8328,28.34,74,40,1.54,US,1717781200
442,paramonga,-10.6667,-77.8333,21.0,71,43,4.51,PE,1717781229
443,an nuhud,12.7,28.4333,33.15,35,73,7.68,SD,1717781178
444,kievka,50.2619,71.5514,18.58,75,38,4.83,KZ,1717781230
445,yaren,-0.5472,166.916,28.62,72,22,3.12,NR,1717781230
446,biryusinsk,55.9634,97.8235,10.39,75,75,1.94,RU,1717781230
447,bodaybo,57.8506,114.1933,2.62,100,100,0.65,RU,1717781230
448,champoton,19.35,-90.7167,34.51,50,16,3.98,MX,1717781230
449,kohtla-jarve,59.3986,27.2731,12.99,71,46,2.89,EE,1717781231
450,waingapu,-9.6567,120.2641,24.09,85,80,4.25,ID,1717781231
451,bikenibeu village,1.3673,173.1241,27.98,78,40,2.06,KI,1717781231
452,ibanda,-2.7974,32.4746,21.7,59,23,0.61,TZ,1717781231
453,ruteng,-8.6136,120.4721,17.8,100,100,1.71,ID,1717781232
454,rio grande,-32.035,-52.0986,24.06,83,38,1.22,BR,1717780979
455,port hedland,-20.3167,118.5667,14.03,72,2,2.57,AU,1717781233
456,tolanaro,-25.0319,46.9987,24.04,83,20,9.26,MG,1717781055
457,antalaha,-14.9003,50.2788,21.89,84,5,4.07,MG,1717781233
458,tuzantla,19.2029,-100.5668,37.1,15,8,1.64,MX,1717781233
459,ono,34.85,134.9333,19.71,79,70,0.4,JP,1717781234
460,at taj,24.2049,23.2857,37.1,10,4,5.23,LY,1717781234
461,tulln,48.3283,16.0586,26.22,69,20,5.14,AT,1717781234
462,guajara mirim,-10.7828,-65.3394,34.09,43,20,2.57,BR,1717781235
463,kedougou,12.5579,-12.1743,40.32,31,0,6.17,SN,1717781235
464,semdinli,37.3051,44.5742,23.02,46,2,3.55,TR,1717781235
465,murakami,38.2333,139.4833,16.94,93,30,1.88,JP,1717781235
466,gulf shores,30.246,-87.7008,33.65,66,20,3.13,US,1717780986
467,dawei,14.0833,98.2,25.51,92,100,3.39,MM,1717781237
468,ulety,51.3572,112.4849,6.86,59,29,1.91,RU,1717781237
469,kipushi,-11.7667,27.2333,17.9,40,5,1.21,CD,1717781237
470,cidreira,-30.1811,-50.2056,22.03,73,8,1.5,BR,1717781237
471,lindisfarne,-42.8333,147.35,4.44,95,29,2.06,AU,1717781238
472,revelstoke,50.9832,-118.2023,18.01,39,0,1.03,CA,1717781238
473,charleston,32.7766,-79.9309,33.92,53,0,4.63,US,1717781048
474,vorkuta,67.5,64.0,-1.05,93,100,0.89,RU,1717781239
475,nar'yan-mar,67.6713,53.087,4.5,87,2,1.79,RU,1717781239
476,solnechnyy,50.7214,136.6319,3.91,99,100,0.98,RU,1717781239
477,khanbari,27.3747,87.2039,24.69,76,59,1.57,NP,1717781172
478,kukmor,56.1855,50.8944,19.75,93,49,3.13,RU,1717781240
479,sinop,41.7711,34.8709,17.45,77,99,0.68,TR,1717781240
480,ibia,-19.4783,-46.5389,26.7,32,0,2.16,BR,1717781240
481,luwuk,-0.9516,122.7875,22.6,86,100,1.84,ID,1717781240
482,al mijlad,11.0333,27.7333,33.13,41,72,4.63,SD,1717781241
483,belmonte,-15.8631,-38.8828,27.11,63,31,3.45,BR,1717781241
484,ust'-kulom,61.6864,53.6902,14.79,68,40,1.65,RU,1717781241
485,kalmunai,7.4167,81.8167,27.66,78,71,9.18,LK,1717781241
486,waitara,-38.925,174.25,13.61,80,73,2.46,NZ,1717781241
487,khovd,48.0056,91.6419,19.42,33,100,2.39,MN,1717781241
488,kill devil hills,36.0307,-75.676,30.0,72,0,2.57,US,1717781242
489,kalevala,65.2,31.1667,11.16,79,62,1.79,RU,1717781242
490,gering,41.8258,-103.6605,26.07,38,0,4.12,US,1717781242
491,ulladulla,-35.35,150.4667,12.95,93,72,5.09,AU,1717781242
492,karachayevsk,43.774,41.9142,15.89,93,70,1.93,RU,1717781243
493,hailey,43.5196,-114.3153,24.94,42,0,1.54,US,1717781087
494,gojo,34.35,135.7,19.37,84,66,2.04,JP,1717781243
495,sretensk,52.2453,117.7093,10.15,96,100,3.31,RU,1717781243
496,casper,42.8666,-106.3131,28.23,29,0,3.13,US,1717781023
497,shinas,24.7433,56.4658,34.14,72,0,4.84,OM,1717781244
498,serenje,-13.2325,30.2352,16.38,47,1,2.53,ZM,1717781244
499,petawawa,45.9001,-77.3328,18.77,73,75,2.06,CA,1717781245
500,matoury,4.8483,-52.3317,27.98,83,75,2.57,GF,1717781245
501,bom jesus,-9.0744,-44.3586,36.1,22,5,3.23,BR,1717781245
502,gaigeturi,33.4644,126.3183,21.03,83,75,1.54,KR,1717781056
503,bayanhongor,46.7167,100.1167,11.62,26,92,2.53,MN,1717781245
504,concepcion,-36.827,-73.0498,16.89,82,40,3.09,CL,1717781189
505,alice springs,-23.7,133.8833,3.75,93,0,1.54,AU,1717781247
506,bandarbeyla,9.4942,50.8122,26.54,83,22,13.41,SO,1717781112
507,dali,25.7,100.1833,18.15,83,8,2.57,CN,1717781247
508,aleksandrovsk-sakhalinskiy,50.8975,142.1561,11.98,96,100,8.78,RU,1717781247
509,imperatriz,-5.5264,-47.4917,35.03,46,40,4.12,BR,1717780993
510,bereeda,11.8704,51.0579,31.74,60,12,2.4,SO,1717781247
511,lompoc,34.6391,-120.4579,23.72,85,40,2.57,US,1717781035
512,aginskoye,51.1,114.53,9.54,66,86,4.34,RU,1717781248
513,nizhneudinsk,54.9076,99.0276,12.36,88,100,1.32,RU,1717781248
514,kirakira,-10.4544,161.9205,25.02,95,100,2.83,SB,1717781248
515,roscrea,52.9511,-7.8017,15.75,72,96,5.12,IE,1717781248
516,dakhla,23.6848,-15.958,24.01,78,62,5.66,EH,1717781249
517,sandnessjoen,66.0217,12.6316,15.06,51,20,3.09,NO,1717781249
518,malanje,-9.5402,16.341,24.83,36,48,0.59,AO,1717781249
519,the bottom,17.6259,-63.2492,30.07,78,100,6.62,BQ,1717781249
520,portage la prairie,49.9728,-98.2926,20.06,46,75,5.14,CA,1717781249
521,loango,-4.6719,11.8312,23.53,82,48,3.78,CG,1717781249
522,vila velha,-20.3297,-40.2925,25.97,73,20,4.12,BR,1717781102
523,najaf,31.9985,44.3398,39.88,11,0,0.0,IQ,1717781250
524,uacu cungo,-11.3634,15.1208,22.5,38,19,1.53,AO,1717781250
525,odda,60.0691,6.5457,10.98,100,98,1.87,NO,1717781250
526,kafue,-15.7691,28.1814,20.53,35,5,2.42,ZM,1717781250
527,balikpapan,-1.2675,116.8289,24.55,100,20,1.54,ID,1717781251
528,merizo village,13.2658,144.6691,26.85,95,98,4.16,GU,1717781251
529,hirara,24.8,125.2833,26.92,94,75,5.14,JP,1717781251
530,arnprior,45.4334,-76.3494,19.23,67,88,2.98,CA,1717781226
531,bafq,31.6128,55.4107,31.67,10,72,4.39,IR,1717781251
532,bongor,10.2806,15.3722,33.8,41,70,1.3,TD,1717781251
533,moree,-29.4667,149.85,11.34,78,100,1.73,AU,1717781252
534,nakamura,32.9833,132.9333,18.69,97,99,1.34,JP,1717781252
535,westport,41.1415,-73.3579,30.26,41,20,4.12,US,1717781162
536,al qubbah,32.7616,22.2424,21.29,56,0,10.1,LY,1717781086
537,taveta,-3.3963,37.6736,23.47,58,17,3.2,KE,1717781252
538,allada,6.6655,2.1514,27.19,74,96,2.7,BJ,1717781253
539,malango,-2.9627,119.9001,18.91,96,100,1.02,ID,1717781253
540,negotin,44.2264,22.5308,28.08,49,42,0.65,RS,1717781253
541,lagoa,39.05,-27.9833,18.25,76,92,4.45,PT,1717781253
542,ibresi,55.2961,47.0394,18.11,89,61,1.71,RU,1717781254
543,den burg,53.0542,4.7972,17.2,67,100,7.37,NL,1717781254
544,klodawa,52.2545,18.9135,17.65,72,70,5.02,PL,1717781254
545,tejen,37.3834,60.5054,30.84,11,0,2.16,TM,1717781254
546,urumqi,43.801,87.6005,25.53,22,0,3.0,CN,1717781254
547,big stone gap,36.8677,-82.7745,26.34,39,0,4.76,US,1717781255
548,kupang,-10.1667,123.5833,27.32,89,75,4.63,ID,1717781255
549,bhag,29.0415,67.8239,36.69,16,29,5.2,PK,1717781049
550,hastings,50.8552,0.5729,18.32,78,30,6.95,GB,1717781255
551,guarapari,-20.6667,-40.4975,25.09,69,24,4.1,BR,1717780957
552,sao miguel do araguaia,-13.275,-50.1628,33.55,26,0,3.29,BR,1717781255
553,mae hong son,19.3003,97.9685,24.37,98,100,1.07,TH,1717781256
554,mandan,46.8267,-100.8896,24.65,39,20,2.57,US,1717781147
555,torre del mar,36.7414,-4.0946,28.03,56,100,2.39,ES,1717781256
556,gizo,-8.103,156.8419,27.67,77,98,2.72,SB,1717781256
557,shobara,34.85,133.0167,18.47,92,78,0.99,JP,1717781256
558,las khorey,11.1595,48.1967,33.88,54,61,1.71,SO,1717781112
559,borskoye,53.0333,51.7167,19.45,73,65,0.94,RU,1717781257
560,seven pagodas,12.6264,80.1722,30.03,82,97,6.86,IN,1717781027
561,port macquarie,-31.4333,152.9167,7.16,87,6,3.0,AU,1717781257
562,kenai,60.5544,-151.2583,11.19,73,75,6.69,US,1717781257
563,melekeok village,7.4957,134.6367,25.31,94,75,1.54,PW,1717781258
564,maryborough,-25.5333,152.7,11.17,75,0,1.74,AU,1717781258
565,johnstown,40.3267,-78.922,22.97,58,100,5.66,US,1717781258
566,turochak,52.2576,87.1224,14.28,97,48,0.1,RU,1717781258
567,prince rupert,54.3161,-130.3201,12.05,79,0,2.57,CA,1717781258
568,kolonia town,6.964,158.206,28.0,83,75,1.54,FM,1717781259
569,kattivakkam,13.2167,80.3167,30.05,93,100,4.96,IN,1717781259
570,berezovyy,51.6667,135.7,3.63,99,99,0.8,RU,1717781259
571,ribeira brava,32.65,-17.0667,23.96,84,37,3.33,PT,1717781259
572,i-n-salah,27.1935,2.4607,44.48,6,5,4.16,DZ,1717781259
573,anzhero-sudzhensk,56.081,86.0285,11.61,99,100,0.49,RU,1717781259
574,flying fish cove,-10.4217,105.6791,25.82,88,100,5.14,CX,1717781067
575,orsk,51.2049,58.5668,21.5,73,0,4.0,RU,1717781260
576,lauro de freitas,-12.8944,-38.3272,29.01,61,40,5.66,BR,1717781156
577,tindouf,27.6711,-8.1474,34.25,11,0,8.23,DZ,1717781260
578,ferny hills,-27.3951,152.9396,11.73,74,0,4.12,AU,1717781261
579,lanzhou,36.0564,103.7922,19.92,46,100,3.4,CN,1717781261
580,raduzhny,62.0961,77.475,10.63,55,96,2.79,RU,1717781261
581,feodosiya,45.0333,35.3833,22.99,59,0,3.74,UA,1717781261
582,jacmel,18.2342,-72.5347,32.91,69,100,4.03,HT,1717781261
583,berdigestyakh,62.0989,126.6992,11.52,55,96,2.03,RU,1717781262
584,sainte-livrade-sur-lot,44.3993,0.5912,24.06,71,100,1.96,FR,1717781262
585,port-vila,-17.7338,168.3219,23.86,76,94,5.53,VU,1717781262
586,galliano,29.4422,-90.2992,33.33,70,0,2.06,US,1717781262
587,wenchang,30.904,118.4887,21.34,84,99,1.18,CN,1717781262
588,lockwood,45.8191,-108.4149,26.34,33,40,6.69,US,1717781263
589,quang ngai,15.1167,108.8,25.71,91,100,2.1,VN,1717781263
590,sundsvall,62.3913,17.3063,15.98,44,20,2.06,SE,1717781263
